,open,high,low,close,volume,EMA,SMA,T3,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,FastD,FastK,RSI,WILLR,ADX,CCI,ROC,Aroon Down,Aroon Up,MFI,TRIX,Real Lower Band,Real Middle Band,Real Upper Band,DX,Chaikin A/D,OBV,PHASE,QUADRATURE,ADOSC,buy_label,ACTIVE_ABNB,ACTIVE_BWA,ACTIVE_CHWY,ACTIVE_NKE,ACTIVE_SBUX
69,97.0,102.76,94.81,101.0,26387210,100.6389,99.6275,101.8914,0.3655,0.9412,-0.5757,32.7511,29.198,29.198,43.1811,34.8322,-56.0668,37.699,-26.5007,-14.2048,0.0,0.0,59.413,-1.6768,90.2579,99.6275,108.9971,19.5745,375202370.8725,67573860.0,6.7131,8.3497,-575687.7181,0,True,False,False,False,False
68,100.0,101.17,86.88,94.7,35144502,100.3834,100.4375,99.8482,-0.758,-0.8736,0.1156,32.4215,32.5432,32.5432,32.1084,42.8968,-67.8916,40.9154,-94.7561,3.3485,100.0,25.0,25.7468,-1.5919,91.6579,100.4375,109.2171,50.5649,378522530.2636,32429358.0,6.0062,-17.6582,3213886.3258,0,True,False,False,False,False
67,93.76,100.65,88.56,89.57,30943076,97.734,96.9425,97.7284,-2.3342,-2.6379,0.3036,30.1731,28.7781,28.7781,11.045,31.9362,-83.0605,43.3278,-86.6265,-12.9757,75.0,0.0,24.9634,-1.7202,92.5284,96.9425,101.3566,50.5649,352749430.568,1486282.0,-8.0376,-21.7904,-3728536.5891,0,True,False,False,False,False
66,89.51,90.86,82.58,85.25,26338492,94.4444,95.0675,95.025,-2.8498,-2.9617,0.1119,26.7054,18.7948,18.7948,13.2309,25.9215,-86.7691,49.3467,-127.7537,-7.7312,100.0,25.0,23.6907,-2.0168,87.2791,95.0675,102.8559,67.4036,343397357.3216,-24852210.0,-10.8344,-4.071,-9205320.4882,1,True,False,False,False,False
65,84.78,86.06,81.91,85.5,16318035,90.5786,92.0125,91.5884,-3.8379,-3.4173,-0.4207,20.4681,13.8314,13.8314,17.2182,20.2595,-81.3603,54.2555,-80.7643,-12.5979,100.0,0.0,0.0,-2.4374,80.8131,92.0125,103.2119,68.9819,355311488.9,-8534175.0,-9.434,-3.9004,-6818115.6276,1,True,False,False,False,False
64,87.385,88.84,84.3,88.52,16485683,89.3012,88.8588,88.8586,-5.5442,-4.277,-1.2672,18.0719,21.5897,21.5897,34.3198,31.2817,-64.7279,49.0114,-12.7106,-12.615,75.0,0.0,18.0566,-2.4452,82.2819,88.8588,95.4356,33.2792,369473198.966,7951508.0,-12.0239,4.2426,-715704.4702,1,True,False,False,False,False
63,90.255,100.6999,86.75,100.37,30428105,89.6827,87.9825,87.6696,-7.1628,-4.9677,-2.1951,28.4495,49.9274,49.9274,98.2443,42.8799,-1.7557,46.6257,133.3333,-3.7383,50.0,100.0,54.4166,-2.0225,83.7269,87.9825,92.2381,39.4684,398462120.6257,38379613.0,-5.6728,6.7614,11069548.3014,1,True,False,False,False,False
62,99.915,103.8001,97.57,101.28,21659237,93.7756,90.5838,89.3428,-8.818,-5.4787,-3.3393,48.4003,73.6839,73.6839,88.4875,67.4982,-11.5125,47.2551,92.9125,11.6244,25.0,100.0,82.5941,-0.8631,79.134,90.5838,102.0335,49.1434,402598864.1943,60038850.0,-6.4173,-4.5267,16200702.0887,1,True,False,False,False,False
61,101.99,117.12,99.841,115.94,27871712,97.0614,94.8863,92.7149,-9.6716,-5.1593,-4.5123,72.6905,94.4601,94.4601,96.6487,71.0694,-3.5954,53.8043,113.5285,20.2996,0.0,100.0,100.0,0.2661,82.498,94.8863,107.2745,73.4517,426663802.6356,87910562.0,-9.7748,-2.8639,24484045.225,1,True,False,False,False,False
60,114.13,121.4,108.82,118.7,26688379,103.8888,101.5725,98.4633,-8.383,-2.8986,-5.4844,86.9212,92.6195,92.6195,92.7224,84.4218,-7.7922,59.8442,90.0475,30.6059,0.0,100.0,100.0,1.7942,84.5814,101.5725,118.5636,77.9642,441896120.6976,114598941.0,-10.6968,4.5308,30493509.9618,0,True,False,False,False,False
59,117.41,120.21,106.5383,108.87,22179520,109.2973,108.3613,105.1134,-7.5485,-1.3096,-6.2389,90.4943,84.4031,84.4031,63.8384,86.6426,-52.5808,59.5783,27.2585,30.087,0.0,75.0,77.1588,2.9264,93.2917,108.3613,123.4308,58.7805,427282007.6015,92419421.0,-8.1614,15.0309,25529845.0089,1,True,False,False,False,False
58,110.0,144.63,109.81,131.6,87397046,109.5784,110.8825,109.5498,-5.9448,0.6952,-6.6401,84.4379,76.2909,76.2909,72.3119,60.6138,-29.092,65.6239,133.3333,10.0936,0.0,100.0,87.5465,2.8411,99.3495,110.8825,122.4155,83.7606,449269317.2787,179816467.0,-1.3026,24.9604,28174321.9701,0,True,False,False,False,False
57,129.77,132.85,120.1914,122.78,24510921,117.655,117.8275,115.379,-3.9605,2.8029,-6.7635,74.3831,62.4553,62.4553,51.2157,80.9608,-57.3616,70.1581,49.0461,27.238,0.0,75.0,72.1042,3.5968,103.0715,117.8275,132.5835,83.7606,434783038.8301,155305546.0,8.3392,25.6861,22085581.0415,1,True,False,False,False,False
56,123.95,126.3843,119.36,125.73,26562247,120.173,120.2825,120.2577,-2.4332,4.1742,-6.6074,65.5721,57.9702,57.9702,50.3829,67.3118,-49.6171,71.9332,17.8612,8.6042,25.0,50.0,55.9872,3.5906,105.5365,120.2825,135.0285,77.2587,456396841.6543,181867793.0,15.0754,17.1228,24464071.4655,0,True,False,False,False,False
55,126.355,130.85,115.85,118.3,25576606,122.6458,122.5188,123.9562,-0.1887,5.8237,-6.0123,54.8614,44.1586,44.1586,30.8773,70.09,-75.6175,74.414,-100.6698,7.6186,0.0,25.0,54.2833,3.3171,107.4833,122.5188,137.5542,81.8563,439175260.2809,156291187.0,19.1491,12.6921,17733489.7051,0,True,False,False,False,False
54,115.722,120.06,111.51,118.15,30214399,119.8763,123.9493,124.4258,2.3237,7.282,-4.9583,45.7332,35.0707,35.0707,23.9518,46.6947,-68.8847,66.8367,-129.2082,5.2018,0.0,0.0,0.0,2.2501,113.588,123.9493,134.3105,44.1048,455890360.5464,126076788.0,22.6028,-4.8454,18686375.4599,0,True,False,False,False,False
53,118.06,125.43,115.39,116.92,21664089,119.1498,121.0218,123.3529,5.0512,8.4685,-3.4173,35.3187,26.7268,26.7268,25.3515,51.4461,-72.0269,64.7186,-29.8113,-9.0237,75.0,0.0,20.6563,1.409,112.4265,121.0218,129.617,58.3641,440829071.5803,104412699.0,14.009,-10.2444,12585202.6467,1,True,False,False,False,False
52,117.99,125.94,116.015,124.4,19443843,118.6859,119.5318,121.8454,6.9782,8.5455,-1.5673,33.4828,38.6509,38.6509,66.6494,51.2637,-33.3506,63.4557,74.2275,-4.8084,50.0,25.0,42.7699,0.8223,111.4315,119.5318,127.632,59.667,454238956.2488,123856542.0,15.6164,-1.1127,13211940.468,0,True,False,False,False,False
51,123.0,123.09,107.66,109.69,28717008,120.4115,118.693,121.3857,9.0335,8.6656,0.3679,32.9875,33.5849,33.5849,8.7538,63.5851,-88.895,48.8818,-103.1285,-2.6552,100.0,0.0,42.2344,0.718,113.3759,118.693,124.0101,5.1601,433078076.0829,95139534.0,16.1442,-15.2165,5534240.3904,1,True,False,False,False,False
50,108.69,115.84,108.4001,114.65,23613908,115.7229,116.935,119.0425,9.7594,7.4684,2.291,36.7054,37.8806,37.8806,38.2385,32.3947,-61.7615,37.9513,-71.2831,-6.0766,75.0,50.0,45.5509,-0.0711,106.584,116.935,127.286,5.1601,449137971.1204,118753442.0,7.7573,-21.6655,7000216.926,1,True,False,False,False,False
49,115.42,121.32,112.02,115.5,25447542,115.6017,116.275,117.019,10.7597,6.6126,4.147,33.8086,29.9602,29.9602,42.8884,48.298,-57.1116,35.6207,1.5519,-2.2362,50.0,25.0,47.3675,-0.3586,105.9585,116.275,126.5915,28.6289,442735041.1978,144200984.0,0.9012,-19.2695,4926255.3583,1,True,False,False,False,False
48,115.53,120.47,112.2867,119.67,19332743,115.573,115.66,115.773,10.984,5.1765,5.8075,38.9277,48.9424,48.9424,65.7002,48.5617,-22.1646,33.8728,88.4671,-2.0849,25.0,0.0,46.8801,-0.4101,105.5342,115.66,125.7858,28.6289,458287843.4893,163533727.0,-6.1097,-11.2019,8578594.0499,1,True,False,False,False,False
47,119.26,122.65,116.18,119.9,24944612,117.0478,114.725,115.8532,10.8997,3.6108,7.289,47.1803,62.6382,62.6382,79.326,58.2006,-19.2984,35.8656,102.5421,-3.0407,0.0,0.0,75.4835,-0.1626,107.1015,114.725,122.3485,41.8441,462027607.5758,188478339.0,-5.4466,2.5414,10482785.3558,0,True,False,False,False,False
46,123.16,128.96,104.21,105.275,84092168,119.4927,118.3425,117.3557,10.981,2.451,8.53,53.7857,49.7764,49.7764,4.303,66.8584,-95.697,36.8452,-124.727,13.3131,100.0,100.0,46.4014,0.2875,111.9784,118.3425,124.7066,39.7839,385172462.5189,104386171.0,-1.6237,0.9483,-14145117.5695,1,True,False,False,False,False
45,105.06,112.34,103.55,107.38,34052565,113.7196,115.7525,116.0041,9.0249,-0.2497,9.2746,48.4384,32.9006,32.9006,15.0728,29.3018,-84.9272,38.1909,-107.5903,-8.9759,100.0,75.0,28.5381,-0.385,102.2784,115.7525,129.2266,42.228,380794829.0206,138438736.0,-4.3537,-3.8716,-24327132.373,0,True,False,False,False,False
44,106.26,110.73,103.74,106.81,28734999,110.7358,113.435,113.1796,7.195,-2.3178,9.5128,31.1374,10.7351,10.7351,12.8296,32.6463,-87.1704,39.2002,-71.7086,-8.0239,75.0,50.0,15.5221,-0.976,97.6196,113.435,129.2504,42.228,377300587.3682,109703737.0,-5.9593,6.1354,-27392748.739,1,True,False,False,False,False
43,107.725,118.45,103.74,118.06,32416757,109.5315,110.5513,110.5533,5.23,-4.0886,9.3186,23.9904,28.3353,28.3353,57.1035,37.4621,-42.8965,35.1182,73.715,-9.6721,50.0,25.0,18.4659,-1.2087,95.8701,110.5513,125.2324,22.8722,407998440.8699,142120494.0,-0.8073,6.8448,-16389115.7983,0,True,False,False,False,False
42,115.12,122.74,112.315,117.86,29853924,111.7669,108.5413,110.033,4.5983,-4.2275,8.8258,27.0512,42.0832,42.0832,56.3164,57.7794,-25.4299,36.9398,101.4022,-6.5281,25.0,0.0,51.5854,-0.7962,100.7138,108.5413,116.3687,42.4048,409902791.8972,112266570.0,0.2852,4.9026,-9791780.1049,1,True,False,False,False,False
41,119.365,129.2,118.88,128.68,31348021,114.8061,112.1175,111.6567,3.7222,-4.4328,8.155,46.9609,70.4642,70.4642,97.9727,66.1872,-2.0424,43.1596,113.3221,13.616,0.0,100.0,78.3329,-0.0903,101.3869,112.1175,122.8481,61.8188,438091710.0058,143614591.0,4.6327,-4.6607,2766492.9955,0,True,False,False,False,False
40,126.37,129.26,124.0,124.73,19837004,119.4317,117.145,115.3616,3.0029,-4.2902,7.2931,63.7978,78.8461,78.8461,82.2492,76.4887,-17.7508,47.8641,69.3297,18.9253,25.0,100.0,100.0,0.834,103.6222,117.145,130.6678,61.9775,423760794.5685,123777587.0,-3.5678,-18.2051,3092632.2616,1,True,False,False,False,False
39,122.9,131.88,122.8,128.16,23130441,120.819,120.9388,118.8341,1.5284,-4.7141,6.2425,79.437,89.0008,89.0008,86.7804,63.6756,-19.0135,53.2447,69.0891,14.0868,0.0,100.0,100.0,1.2191,112.5913,120.9388,129.2862,69.3868,427938539.4187,146908028.0,-11.3695,-2.7066,4274186.9353,1,True,False,False,False,False
38,129.28,134.27,126.06,130.32,15317424,124.2034,124.4788,122.4991,1.6329,-3.58,5.2128,83.8421,83.6794,83.6794,82.0087,74.2502,-25.666,58.7466,122.2341,12.3002,0.0,100.0,100.0,1.6194,117.0443,124.4788,131.9132,75.2523,428516907.4382,162225452.0,-7.3058,14.9179,4553013.9503,1,True,False,False,False,False
37,130.18,143.57,128.77,143.34,31941924,126.594,127.1825,125.8554,1.3273,-2.8129,4.1402,87.322,89.2858,89.2858,99.0684,75.5869,-1.1074,65.9573,133.3333,9.0604,0.0,100.0,100.0,1.8112,121.4918,127.1825,132.8732,87.5894,459466041.9085,194167376.0,-0.433,22.7596,14100621.0651,1,True,False,False,False,False
36,142.29,149.99,142.29,148.77,30908510,132.8724,131.1625,130.6371,1.9275,-1.4241,3.3516,88.3873,92.1967,92.1967,95.5131,87.3596,-4.4869,72.3412,107.3042,12.5979,25.0,100.0,100.0,2.4109,117.1411,131.1625,145.1839,91.4929,480580166.9215,225075886.0,8.6977,23.493,23442716.383,1,True,False,False,False,False
35,147.06,154.49,144.18,153.33,22140296,138.5475,137.2025,136.3763,2.5107,-0.3204,2.8311,92.8187,96.9737,96.9737,96.3395,89.9139,-4.0802,77.6123,83.5025,19.6583,0.0,100.0,100.0,2.9408,121.8684,137.2025,152.5366,93.4254,497738359.4569,247216182.0,14.8347,10.3041,30592751.5123,0,True,False,False,False,False
34,153.86,154.95,137.62,140.17,36122477,144.6725,143.3475,142.7738,3.5409,0.8975,2.6435,89.8005,80.231,80.231,48.8404,92.713,-56.4553,66.7537,-15.6995,19.013,0.0,100.0,70.2531,3.3819,126.0618,143.3475,160.6332,34.1781,472246270.9566,211093705.0,13.6294,-0.2057,22625487.5866,0,True,False,False,False,False
33,142.0,144.0,131.7,133.68,20004897,143.6035,146.3025,146.1663,5.6735,2.9106,2.7629,77.2832,54.6449,54.6449,18.7548,56.3483,-91.4839,50.5545,-127.8225,9.0797,0.0,75.0,49.8086,2.7995,136.6951,146.3025,155.9099,1.9569,458681974.942,191088808.0,11.8335,1.3589,12993377.4682,0,True,False,False,False,False
32,133.56,133.79,123.38,125.06,20553297,139.5861,144.12,145.4659,7.0424,3.9105,3.1318,53.0605,24.3056,24.3056,5.3215,41.0653,-94.6785,46.6258,-105.5371,-6.1354,100.0,50.0,24.0074,1.6428,129.3038,144.12,158.9362,34.8398,444762595.1293,170535511.0,12.467,7.2343,3442859.0731,1,True,False,False,False,False
31,126.155,129.185,123.49,125.79,19823430,134.2137,138.8938,141.3305,8.7172,4.9505,3.7668,29.8402,10.57,10.57,7.6338,31.1742,-92.3662,43.6793,-72.8318,-14.2153,75.0,25.0,0.0,0.344,118.2937,138.8938,159.4938,34.8398,440951066.4462,190358941.0,16.6126,10.3722,-1989917.4943,1,True,False,False,False,False
30,127.0,134.5,124.95,132.69,21059393,131.3282,132.1788,136.3885,9.5899,4.9274,4.6625,16.3414,14.1485,14.1485,29.49,33.6073,-54.8497,33.3479,10.3613,-17.4574,50.0,0.0,25.9641,-0.5062,119.4717,132.1788,144.8858,2.3536,454027736.6546,211418334.0,21.8075,0.2172,129243.2939,1,True,False,False,False,False
29,141.15,146.85,139.01,145.82,45424496,135.2569,131.9663,134.7571,10.8363,5.1512,5.6851,22.9879,44.2451,44.2451,95.6114,62.8948,-4.3886,36.848,133.3333,-0.5986,25.0,100.0,64.4689,-0.2724,119.9116,131.9663,144.0209,47.3484,487516714.573,256842830.0,20.0387,-21.6116,11640007.2,0,True,False,False,False,False
28,146.22,151.155,141.69,142.75,105568945,139.6421,135.1313,136.4357,11.3175,4.5224,6.7951,41.1134,64.9468,64.9468,69.739,69.3534,-30.3813,41.7949,72.0665,9.4789,0.0,100.0,90.7781,0.3732,117.6419,135.1313,152.6206,56.6356,405593428.6749,151273885.0,8.7207,-40.4949,-10775726.4605,0,True,False,False,False,False
27,141.93,144.4,131.12,132.2,32013605,140.5573,139.075,138.6611,11.9852,4.0726,7.9126,58.2678,65.6114,65.6114,31.4838,57.9695,-72.3335,31.522,-35.8526,12.5045,0.0,75.0,84.9806,0.6516,124.6073,139.075,153.5427,0.7032,378786855.8135,119260280.0,-7.6191,-35.0798,-27495551.9175,1,True,False,False,False,False
26,130.8,141.075,130.8,137.21,20960826,136.6544,140.025,138.4025,11.6192,2.6945,8.9247,59.9647,49.3359,49.3359,46.785,36.975,-68.509,24.1788,-63.0606,2.9921,0.0,50.0,85.0351,0.1882,128.6948,140.025,151.3552,2.1491,383978612.7157,140221106.0,-16.3174,-12.2831,-30183962.234,0,True,False,False,False,False
25,136.55,138.0,121.67,126.36,31114731,136.6126,138.875,137.6522,11.6289,1.8055,9.8233,48.7797,31.3917,31.3917,15.9064,49.5586,-84.0936,27.3917,-120.9684,-3.2589,100.0,25.0,68.5222,-0.012,127.3038,138.875,150.4462,37.0304,370736274.6599,109106375.0,-16.2818,17.6093,-32753241.0872,0,True,False,False,False,False
24,124.0,132.78,121.81,124.08,22615964,131.5676,133.32,134.7315,9.5159,-0.7344,10.2503,34.7831,23.6217,23.6217,8.1736,31.3456,-89.3973,29.8013,-85.5004,-15.1963,75.0,0.0,20.3181,-0.6701,119.9867,133.32,146.6533,37.0304,357480062.3974,86490411.0,-2.4223,36.0263,-35044628.0573,0,True,False,False,False,False
23,125.19,126.7799,116.08,116.49,20448013,129.0165,129.135,131.2453,7.3176,-2.9633,10.2809,21.1742,8.5093,8.5093,1.4477,34.3938,-98.3597,36.0882,-111.7846,-11.7945,100.0,0.0,23.4938,-1.1045,119.1507,129.135,139.1193,54.9486,338599108.0297,66042398.0,10.4772,19.2548,-38803714.7477,0,True,False,False,False,False
22,116.48,123.17,113.235,114.09,24357602,124.0019,125.555,126.6717,4.1661,-5.6091,9.7752,12.1206,4.2308,4.2308,3.0711,23.9962,-96.5475,42.5886,-88.1898,-10.948,100.0,0.0,0.0,-1.6896,111.2094,125.555,139.9006,62.0901,318433906.5753,41684796.0,10.9226,-12.9473,-43230112.9704,1,True,False,False,False,False
21,117.15,123.45,114.1,122.64,42275813,121.2612,120.705,122.4013,2.1764,-6.7751,8.9514,8.9685,14.1653,14.1653,37.977,26.2819,-51.8803,46.6383,-16.0564,-14.2073,75.0,0.0,38.3787,-1.9842,112.8653,120.705,128.5447,58.7871,353384926.3068,83960609.0,-0.4689,-24.729,-29990122.9678,0,True,False,False,False,False
20,123.215,123.93,114.17,118.15,30974855,122.0427,120.5088,120.3,1.3122,-6.581,7.8932,13.4871,22.0651,22.0651,25.1471,45.914,-63.7133,47.9088,-6.6949,-0.6331,50.0,0.0,36.1288,-1.7017,112.9755,120.5088,128.042,51.7204,347672350.5896,52985754.0,-7.2781,-19.3643,-23665026.3343,1,True,False,False,False,False
19,117.51,131.62,117.4013,127.15,26638916,120.2296,118.5888,118.8281,0.1129,-6.5353,6.6483,27.5002,46.2703,46.2703,75.6867,34.4181,-24.3133,41.4868,133.3333,-6.1347,25.0,100.0,56.3321,-1.5632,113.1959,118.5888,123.9816,22.2209,357562062.4401,79624670.0,-12.5936,-15.1599,-15779394.2741,1,True,False,False,False,False
18,127.4,130.95,124.93,128.37,15266589,123.0978,121.3188,119.5692,-0.6668,-5.9093,5.2425,43.1291,61.0521,61.0521,82.3225,58.4591,-18.5502,36.6704,91.158,9.375,0.0,75.0,73.8196,-0.9075,112.8063,121.3188,129.8312,22.2209,359743003.7259,94891259.0,-15.6613,-2.1107,-10425027.6336,1,True,False,False,False,False
17,127.5,135.42,125.085,135.02,26429389,124.8587,123.9063,121.5209,-2.5649,-6.2314,3.6665,64.2334,85.3777,85.3777,98.1238,58.6634,-1.8824,39.5708,98.4136,8.8348,0.0,100.0,70.4757,-0.2959,115.7508,123.9063,132.0617,48.2721,384126576.4511,121320648.0,-13.5814,3.7222,471534.3713,1,True,False,False,False,False
16,134.0,141.54,132.66,140.68,25796261,128.5152,126.6025,124.8368,-4.3094,-6.2049,1.8955,79.6215,92.4347,92.4347,96.8579,71.0165,-3.5627,46.6529,118.2968,8.753,0.0,100.0,100.0,0.4455,114.8195,126.6025,138.3855,67.8994,404926264.3745,147116909.0,-13.8121,14.7998,11504434.5879,1,True,False,False,False,False
15,141.36,149.92,137.58,146.6,35865283,133.6531,132.565,129.6551,-5.2029,-5.463,0.2601,90.9122,94.9241,94.9241,89.7905,80.0275,-13.2853,55.2488,103.6967,20.2961,0.0,100.0,100.0,1.2974,121.0871,132.565,144.0429,81.0362,421492886.1816,182982192.0,-4.6822,21.2032,20243233.9253,0,True,False,False,False,False
14,147.16,148.61,139.73,140.8,21203480,139.0559,137.505,135.4908,-4.6391,-3.5707,-1.0684,90.2478,83.3846,83.3846,63.5054,84.9454,-36.7224,61.6956,54.1497,15.5102,0.0,75.0,80.1431,2.0632,122.6569,137.505,152.3531,81.0362,405399253.8393,161778712.0,-0.8043,15.4037,16857202.0976,0,True,False,False,False,False
13,141.0,141.0,135.43,136.14,14211302,139.8335,140.88,139.6523,-4.9645,-2.8816,-2.0829,81.4151,65.9366,65.9366,44.5138,62.9836,-79.8378,54.2277,-75.2724,10.5882,0.0,50.0,63.7133,2.0705,131.5517,140.88,150.2083,31.8239,394810940.859,147567410.0,4.3012,18.415,10570525.6655,0,True,False,False,False,False
12,134.43,137.0344,130.82,135.98,15786391,137.6721,140.9875,140.7398,-4.2934,-1.4916,-2.8018,64.7776,45.0116,45.0116,27.0157,46.052,-72.9843,41.9372,-91.5355,0.3209,100.0,25.0,42.1852,1.4586,131.9742,140.9875,150.0008,5.0656,405240363.9553,131781019.0,10.5223,12.0064,10356199.4134,1,True,False,False,False,False
11,137.31,141.2,136.61,137.14,15098791,137.5273,139.975,140.4634,-3.5576,-0.2148,-3.3428,48.607,34.8728,34.8728,33.089,53.3774,-64.4744,36.8093,-1.6514,-2.865,75.0,0.0,22.6979,0.988,130.4606,139.975,149.4894,21.4257,393628439.7222,146879810.0,11.6141,7.6404,5632344.6531,1,True,False,False,False,False
10,135.9,140.285,131.1,139.93,17916554,136.8764,137.16,139.4809,-1.6935,1.8501,-3.5436,38.9963,37.1044,37.1044,51.2085,49.0313,-12.2351,31.5946,12.6378,-7.6515,50.0,0.0,24.2155,0.5844,132.2806,137.16,142.0394,15.9503,410160045.0733,164796364.0,15.6535,4.2229,8447883.5307,1,True,False,False,False,False
9,141.155,151.53,139.58,149.62,27803084,138.5878,137.1988,139.3257,0.534,3.9442,-3.4101,43.4452,58.3583,58.3583,90.7774,63.7132,-9.2226,32.9211,133.3333,0.1099,25.0,100.0,57.3992,0.5488,132.197,137.1988,142.2005,36.9007,429075448.665,192599448.0,16.2193,-8.2953,14850242.9843,0,True,False,False,False,False
8,150.0,153.38,141.2401,146.55,20996387,143.1527,141.0913,141.3837,2.9146,5.7159,-2.8013,55.3444,70.5704,70.5704,69.7252,77.9607,-30.6553,35.3499,67.7214,11.5822,0.0,100.0,79.0353,0.9822,130.1087,141.0913,152.0738,42.6362,426446381.8787,171603061.0,10.3097,-19.6287,15282846.6938,1,True,False,False,False,False
7,146.09,150.67,142.68,147.595,19437645,144.3276,143.2863,143.6135,5.1389,6.8904,-1.7515,69.036,78.1792,78.1792,74.035,63.3094,-25.965,37.1715,44.4242,6.3943,25.0,75.0,57.4437,1.109,132.7016,143.2863,153.8709,42.6362,430922635.5458,191040706.0,0.0668,-17.3006,15494733.7697,1,True,False,False,False,False
6,148.68,158.27,142.57,152.51,54176072,146.0686,146.4813,145.7585,6.3307,6.8007,-0.47,74.3121,74.1868,74.1868,78.8001,68.5325,-30.8186,44.2594,133.3333,9.404,0.0,100.0,84.3162,1.1699,139.7183,146.4813,153.2442,65.5233,445346583.3776,245216778.0,-3.7833,-4.3651,18762240.6317,1,True,False,False,False,False
5,150.31,155.7,145.396,152.66,20766568,147.7651,148.77,147.7522,7.3025,6.4457,0.8569,75.5463,74.273,74.273,69.9839,71.8903,-32.9421,49.5754,68.8328,6.4858,0.0,75.0,83.4594,1.1899,145.4421,148.77,152.0979,65.5233,453859586.4087,265983346.0,-2.8494,4.1917,21101972.5278,1,True,False,False,False,False
4,149.96,160.98,148.56,159.72,27600306,148.6431,148.76,149.2444,7.7495,5.4799,2.2695,76.4201,80.8004,80.8004,93.617,69.7591,-6.8441,56.4076,133.3333,-0.0267,0.0,100.0,84.5586,1.0982,145.4467,148.76,152.0733,76.9043,475859830.3217,293583652.0,0.4938,12.6111,27140852.046,1,True,False,False,False,False
3,159.9,168.19,156.14,164.91,22201466,153.1459,152.2125,151.9954,8.5733,4.8741,3.6992,79.5576,83.5995,83.5995,87.1975,85.7524,-12.8025,63.6993,118.5015,9.4531,25.0,100.0,100.0,1.3844,143.2532,152.2125,161.1718,85.5745,485974855.0802,315785118.0,8.2376,10.9378,30362369.5406,0,True,False,False,False,False
2,163.76,168.0,160.16,160.64,26510331,157.3915,155.9825,155.801,9.282,4.1562,5.1258,82.7272,83.7818,83.7818,70.5308,88.8152,-33.1228,69.1681,65.6005,10.1426,0.0,75.0,71.9487,1.7176,143.9707,155.9825,167.9943,85.5745,462710687.0598,289274787.0,9.1519,-0.445,21517812.3691,1,True,False,False,False,False
1,161.945,170.1,160.6,167.86,21307500,159.2129,158.8913,159.0989,10.2576,3.8039,6.4537,83.4227,82.887,82.887,90.9326,78.267,-10.3993,73.8567,93.7324,7.7407,0.0,100.0,72.659,1.739,148.2228,158.8913,169.5597,87.9222,473970018.6388,310582287.0,6.5361,-1.3333,19525934.2678,0,True,False,False,False,False
5672,36.88,37.5,35.13,35.13,1177100,3.2077,3.2184,3.2591,0.2148,0.1225,0.0923,5.8925,5.6266,5.6266,0.0,31.9122,-100.0,49.7159,-72.115,-7.36,100.0,25.0,0.0,-1.3399,2.9379,3.2184,3.4988,45.0343,-24794115.5934,-27954681.0,0.1535,-0.3372,-8117706.9516,0,False,True,False,False,False
10991,36.88,37.5,35.13,35.13,1177100,3.2077,3.2184,3.2591,0.2148,0.1225,0.0923,5.8925,5.6266,5.6266,0.0,31.9122,-100.0,49.7159,-72.115,-7.36,100.0,25.0,0.0,-1.3399,2.9379,3.2184,3.4988,45.0343,-24794115.5934,-27954681.0,0.1535,-0.3372,-8117706.9516,0,False,True,False,False,False
5671,35.38,37.0,35.38,35.88,568100,3.1281,3.1108,3.1586,0.2027,0.0725,0.1303,6.9599,9.6266,9.6266,12.0,23.8566,-79.2818,48.5455,-46.4032,-12.5124,75.0,0.0,18.3057,-1.6562,2.9447,3.1108,3.277,45.0343,-26770037.223,-22791789.0,-0.0576,-0.5365,-9153549.0541,1,False,True,False,False,False
5670,36.13,37.0,36.0,36.69,688800,3.1059,3.0711,3.0902,0.1934,0.0325,0.1609,11.2059,18.3646,18.3646,43.0939,34.8248,-34.1772,47.6677,104.9808,-4.9211,50.0,0.0,42.2159,-1.631,2.9807,3.0711,3.1614,45.0343,-24391309.043,-16531978.0,-0.1955,-0.393,-7988293.7611,0,False,True,False,False,False
5669,36.56,37.13,35.56,36.0,770600,3.1072,3.0817,3.0594,0.1792,-0.0021,0.1813,19.5307,30.6009,30.6009,36.7089,41.2897,-63.2911,49.7102,10.1695,1.3866,25.0,25.0,39.423,-1.367,2.9861,3.0817,3.1773,55.8379,-27469152.4889,-23535187.0,-0.2751,-0.4243,-7764703.714,0,False,True,False,False,False
5668,35.88,36.0,33.13,33.38,704300,3.0848,3.0604,3.043,0.1422,-0.0462,0.1884,25.8499,28.584,28.584,5.9492,34.1477,-93.4792,57.6018,-133.3333,-2.7115,100.0,0.0,46.7417,-1.1691,2.9878,3.0604,3.133,81.2766,-32688433.4908,-29935862.0,-0.4293,-0.1667,-8628033.2213,1,False,True,False,False,False
5667,33.5,36.25,33.38,36.0,700300,2.9956,3.0237,2.9997,0.0856,-0.098,0.1836,32.7857,39.1722,39.1722,74.8586,19.4446,-25.1414,57.9892,-20.246,-4.8882,75.0,50.0,48.9698,-1.3634,2.8321,3.0237,3.2152,59.1514,-27432876.7382,-23571538.0,-0.36,0.2475,-6524624.2147,1,False,True,False,False,False
